ID,SiteID,ObservationTimeUTC,Value
412885,36061NY08454,2023-05-07 05:00:00.000,7.62
415348,36061NY09734,2023-05-07 05:00:00.000,6.72
418483,36005NY11790,2023-05-07 05:00:00.000,6.49
402527,36081NY09285,2023-05-07 06:00:00.000,8.02
404750,36061NY10130,2023-05-07 06:00:00.000,4.93
407587,36061NY08552,2023-05-07 06:00:00.000,7.76
410062,36005NY12387,2023-05-07 06:00:00.000,6.79
412888,36061NY08454,2023-05-07 06:00:00.000,7.61
415347,36061NY09734,2023-05-07 06:00:00.000,6.38
418484,36005NY11790,2023-05-07 06:00:00.000,6.85
402528,36081NY09285,2023-05-07 07:00:00.000,7.47
404751,36061NY10130,2023-05-07 07:00:00.000,5.3
407586,36061NY08552,2023-05-07 07:00:00.000,8.65
410060,36005NY12387,2023-05-07 07:00:00.000,6.17
412889,36061NY08454,2023-05-07 07:00:00.000,7.85
415345,36061NY09734,2023-05-07 07:00:00.000,6.3
418486,36005NY11790,2023-05-07 07:00:00.000,5.66
402529,36081NY09285,2023-05-07 08:00:00.000,5.77
404749,36061NY10130,2023-05-07 08:00:00.000,5.44
407588,36061NY08552,2023-05-07 08:00:00.000,6.09
410059,36005NY12387,2023-05-07 08:00:00.000,5.47
412890,36061NY08454,2023-05-07 08:00:00.000,5.54
415346,36061NY09734,2023-05-07 08:00:00.000,6.53
418487,36005NY11790,2023-05-07 08:00:00.000,4.46
402530,36081NY09285,2023-05-07 09:00:00.000,5.62
404748,36061NY10130,2023-05-07 09:00:00.000,5.28
407589,36061NY08552,2023-05-07 09:00:00.000,5.91
410058,36005NY12387,2023-05-07 09:00:00.000,5.8
412891,36061NY08454,2023-05-07 09:00:00.000,5.68
415344,36061NY09734,2023-05-07 09:00:00.000,5.78
418485,36005NY11790,2023-05-07 09:00:00.000,4.73
402531,36081NY09285,2023-05-07 10:00:00.000,5.86
404747,36061NY10130,2023-05-07 10:00:00.000,5.33
407590,36061NY08552,2023-05-07 10:00:00.000,6.87
410057,36005NY12387,2023-05-07 10:00:00.000,5.78
412892,36061NY08454,2023-05-07 10:00:00.000,6.24
415343,36061NY09734,2023-05-07 10:00:00.000,5.64
418488,36005NY11790,2023-05-07 10:00:00.000,4.44
402532,36081NY09285,2023-05-07 11:00:00.000,4.69
404744,36061NY10130,2023-05-07 11:00:00.000,5.29
407591,36061NY08552,2023-05-07 11:00:00.000,6.61
410056,36005NY12387,2023-05-07 11:00:00.000,5.56
412893,36061NY08454,2023-05-07 11:00:00.000,5.89
415342,36061NY09734,2023-05-07 11:00:00.000,5.94
418489,36005NY11790,2023-05-07 11:00:00.000,5.04
402533,36081NY09285,2023-05-07 12:00:00.000,4.87
404745,36061NY10130,2023-05-07 12:00:00.000,5.35
407592,36061NY08552,2023-05-07 12:00:00.000,6.13
410055,36005NY12387,2023-05-07 12:00:00.000,5.18
412894,36061NY08454,2023-05-07 12:00:00.000,5.72
415341,36061NY09734,2023-05-07 12:00:00.000,7.35
418491,36005NY11790,2023-05-07 12:00:00.000,4.3
402534,36081NY09285,2023-05-07 13:00:00.000,5.19
404746,36061NY10130,2023-05-07 13:00:00.000,5.41
407593,36061NY08552,2023-05-07 13:00:00.000,5.1
410053,36005NY12387,2023-05-07 13:00:00.000,4.91
412895,36061NY08454,2023-05-07 13:00:00.000,5.48
415340,36061NY09734,2023-05-07 13:00:00.000,6.82
418490,36005NY11790,2023-05-07 13:00:00.000,4.94
402535,36081NY09285,2023-05-07 14:00:00.000,5.29
404743,36061NY10130,2023-05-07 14:00:00.000,5.75
407595,36061NY08552,2023-05-07 14:00:00.000,4.6
410054,36005NY12387,2023-05-07 14:00:00.000,4.35
412896,36061NY08454,2023-05-07 14:00:00.000,5.55
415336,36061NY09734,2023-05-07 14:00:00.000,5.31
418493,36005NY11790,2023-05-07 14:00:00.000,6.2
402536,36081NY09285,2023-05-07 15:00:00.000,5.38
404742,36061NY10130,2023-05-07 15:00:00.000,7.37
407594,36061NY08552,2023-05-07 15:00:00.000,4.5
410052,36005NY12387,2023-05-07 15:00:00.000,5.06
412897,36061NY08454,2023-05-07 15:00:00.000,7.14
415339,36061NY09734,2023-05-07 15:00:00.000,6.15
418492,36005NY11790,2023-05-07 15:00:00.000,4.35
402537,36081NY09285,2023-05-07 16:00:00.000,5.76
404741,36061NY10130,2023-05-07 16:00:00.000,5.76
407596,36061NY08552,2023-05-07 16:00:00.000,6.42
410050,36005NY12387,2023-05-07 16:00:00.000,6.27
412898,36061NY08454,2023-05-07 16:00:00.000,7.66
415335,36061NY09734,2023-05-07 16:00:00.000,6.8
418494,36005NY11790,2023-05-07 16:00:00.000,6.42
402538,36081NY09285,2023-05-07 17:00:00.000,6.18
404739,36061NY10130,2023-05-07 17:00:00.000,6.3
407598,36061NY08552,2023-05-07 17:00:00.000,6.34
410051,36005NY12387,2023-05-07 17:00:00.000,6.28
412900,36061NY08454,2023-05-07 17:00:00.000,7.08
418495,36005NY11790,2023-05-07 17:00:00.000,11.61
402539,36081NY09285,2023-05-07 18:00:00.000,6.34
404740,36061NY10130,2023-05-07 18:00:00.000,5.69
407597,36061NY08552,2023-05-07 18:00:00.000,6.39
410049,36005NY12387,2023-05-07 18:00:00.000,5.85
412901,36061NY08454,2023-05-07 18:00:00.000,8.1
415337,36061NY09734,2023-05-07 18:00:00.000,8.48
418497,36005NY11790,2023-05-07 18:00:00.000,8.2
402540,36081NY09285,2023-05-07 19:00:00.000,6.06
404738,36061NY10130,2023-05-07 19:00:00.000,6.06
407599,36061NY08552,2023-05-07 19:00:00.000,7.14
410045,36005NY12387,2023-05-07 19:00:00.000,7.25
412899,36061NY08454,2023-05-07 19:00:00.000,8.91
415338,36061NY09734,2023-05-07 19:00:00.000,11.17
418496,36005NY11790,2023-05-07 19:00:00.000,10.62
402541,36081NY09285,2023-05-07 20:00:00.000,6.92
404737,36061NY10130,2023-05-07 20:00:00.000,7.67
407600,36061NY08552,2023-05-07 20:00:00.000,8.26
410048,36005NY12387,2023-05-07 20:00:00.000,8.72
412902,36061NY08454,2023-05-07 20:00:00.000,9.66
415334,36061NY09734,2023-05-07 20:00:00.000,10.09
418498,36005NY11790,2023-05-07 20:00:00.000,7.65
402542,36081NY09285,2023-05-07 21:00:00.000,7.81
404736,36061NY10130,2023-05-07 21:00:00.000,10.55
407601,36061NY08552,2023-05-07 21:00:00.000,9.78
410047,36005NY12387,2023-05-07 21:00:00.000,9.58
412903,36061NY08454,2023-05-07 21:00:00.000,11.45
415332,36061NY09734,2023-05-07 21:00:00.000,11.72
418499,36005NY11790,2023-05-07 21:00:00.000,8.47
402543,36081NY09285,2023-05-07 22:00:00.000,8.39
404735,36061NY10130,2023-05-07 22:00:00.000,11.94
407602,36061NY08552,2023-05-07 22:00:00.000,11.59
410044,36005NY12387,2023-05-07 22:00:00.000,10.95
412905,36061NY08454,2023-05-07 22:00:00.000,13.48
415333,36061NY09734,2023-05-07 22:00:00.000,14.37
418500,36005NY11790,2023-05-07 22:00:00.000,10.88
402545,36081NY09285,2023-05-07 23:00:00.000,9.47
404733,36061NY10130,2023-05-07 23:00:00.000,14.21
407603,36061NY08552,2023-05-07 23:00:00.000,12.41
410043,36005NY12387,2023-05-07 23:00:00.000,14.59
412907,36061NY08454,2023-05-07 23:00:00.000,12.31
415330,36061NY09734,2023-05-07 23:00:00.000,12.26
418507,36005NY11790,2023-05-07 23:00:00.000,14.0
402544,36081NY09285,2023-05-08 00:00:00.000,11.56
404734,36061NY10130,2023-05-08 00:00:00.000,13.63
407609,36061NY08552,2023-05-08 00:00:00.000,11.73
410046,36005NY12387,2023-05-08 00:00:00.000,12.82
412904,36061NY08454,2023-05-08 00:00:00.000,13.8
415331,36061NY09734,2023-05-08 00:00:00.000,12.73
418502,36005NY11790,2023-05-08 00:00:00.000,9.37
402546,36081NY09285,2023-05-08 01:00:00.000,11.1
404732,36061NY10130,2023-05-08 01:00:00.000,11.42
407605,36061NY08552,2023-05-08 01:00:00.000,12.19
410042,36005NY12387,2023-05-08 01:00:00.000,12.76
412906,36061NY08454,2023-05-08 01:00:00.000,12.33
415327,36061NY09734,2023-05-08 01:00:00.000,12.63
418501,36005NY11790,2023-05-08 01:00:00.000,9.04
402547,36081NY09285,2023-05-08 02:00:00.000,11.95
404731,36061NY10130,2023-05-08 02:00:00.000,11.4
407604,36061NY08552,2023-05-08 02:00:00.000,13.36
410041,36005NY12387,2023-05-08 02:00:00.000,11.95
412908,36061NY08454,2023-05-08 02:00:00.000,12.07
418506,36005NY11790,2023-05-08 02:00:00.000,8.75
402548,36081NY09285,2023-05-08 03:00:00.000,12.2
404730,36061NY10130,2023-05-08 03:00:00.000,10.83
407606,36061NY08552,2023-05-08 03:00:00.000,12.75
410040,36005NY12387,2023-05-08 03:00:00.000,10.01
412909,36061NY08454,2023-05-08 03:00:00.000,11.18
418505,36005NY11790,2023-05-08 03:00:00.000,7.4
402549,36081NY09285,2023-05-08 04:00:00.000,10.85
404729,36061NY10130,2023-05-08 04:00:00.000,8.91
407607,36061NY08552,2023-05-08 04:00:00.000,11.07
410038,36005NY12387,2023-05-08 04:00:00.000,9.76
412911,36061NY08454,2023-05-08 04:00:00.000,9.69
415328,36061NY09734,2023-05-08 04:00:00.000,9.49
418504,36005NY11790,2023-05-08 04:00:00.000,8.08
402550,36081NY09285,2023-05-08 05:00:00.000,8.18
404728,36061NY10130,2023-05-08 05:00:00.000,7.64
407608,36061NY08552,2023-05-08 05:00:00.000,9.56
410039,36005NY12387,2023-05-08 05:00:00.000,9.16
412910,36061NY08454,2023-05-08 05:00:00.000,8.24
415329,36061NY09734,2023-05-08 05:00:00.000,7.47
418503,36005NY11790,2023-05-08 05:00:00.000,8.08
402551,36081NY09285,2023-05-08 06:00:00.000,7.45
404727,36061NY10130,2023-05-08 06:00:00.000,7.36
407610,36061NY08552,2023-05-08 06:00:00.000,8.83
410037,36005NY12387,2023-05-08 06:00:00.000,8.08
412912,36061NY08454,2023-05-08 06:00:00.000,7.83
415326,36061NY09734,2023-05-08 06:00:00.000,6.67
418508,36005NY11790,2023-05-08 06:00:00.000,7.48
402552,36081NY09285,2023-05-08 07:00:00.000,6.98
404725,36061NY10130,2023-05-08 07:00:00.000,6.64
407611,36061NY08552,2023-05-08 07:00:00.000,9.16
410036,36005NY12387,2023-05-08 07:00:00.000,7.09
412913,36061NY08454,2023-05-08 07:00:00.000,7.6
415325,36061NY09734,2023-05-08 07:00:00.000,6.63
418509,36005NY11790,2023-05-08 07:00:00.000,7.61
402553,36081NY09285,2023-05-08 08:00:00.000,6.71
404726,36061NY10130,2023-05-08 08:00:00.000,6.6
407614,36061NY08552,2023-05-08 08:00:00.000,7.82
410033,36005NY12387,2023-05-08 08:00:00.000,7.13
412914,36061NY08454,2023-05-08 08:00:00.000,7.19
415322,36061NY09734,2023-05-08 08:00:00.000,6.39
418510,36005NY11790,2023-05-08 08:00:00.000,6.83
402554,36081NY09285,2023-05-08 09:00:00.000,6.42
404723,36061NY10130,2023-05-08 09:00:00.000,6.05
407613,36061NY08552,2023-05-08 09:00:00.000,7.59
410034,36005NY12387,2023-05-08 09:00:00.000,6.96
412915,36061NY08454,2023-05-08 09:00:00.000,7.02
415324,36061NY09734,2023-05-08 09:00:00.000,6.4
418512,36005NY11790,2023-05-08 09:00:00.000,7.33
402555,36081NY09285,2023-05-08 10:00:00.000,7.74
404724,36061NY10130,2023-05-08 10:00:00.000,5.96
407612,36061NY08552,2023-05-08 10:00:00.000,8.68
410035,36005NY12387,2023-05-08 10:00:00.000,8.02
412916,36061NY08454,2023-05-08 10:00:00.000,7.73
415323,36061NY09734,2023-05-08 10:00:00.000,7.57
418511,36005NY11790,2023-05-08 10:00:00.000,10.04
402556,36081NY09285,2023-05-08 11:00:00.000,7.79
404722,36061NY10130,2023-05-08 11:00:00.000,7.35
407615,36061NY08552,2023-05-08 11:00:00.000,9.89
410032,36005NY12387,2023-05-08 11:00:00.000,8.53
412917,36061NY08454,2023-05-08 11:00:00.000,9.15
415321,36061NY09734,2023-05-08 11:00:00.000,8.76
418513,36005NY11790,2023-05-08 11:00:00.000,9.1
402557,36081NY09285,2023-05-08 12:00:00.000,8.16
404721,36061NY10130,2023-05-08 12:00:00.000,8.09
407616,36061NY08552,2023-05-08 12:00:00.000,10.9
410031,36005NY12387,2023-05-08 12:00:00.000,9.61
412919,36061NY08454,2023-05-08 12:00:00.000,9.51
415320,36061NY09734,2023-05-08 12:00:00.000,10.01
418515,36005NY11790,2023-05-08 12:00:00.000,9.69
402558,36081NY09285,2023-05-08 13:00:00.000,7.18
404719,36061NY10130,2023-05-08 13:00:00.000,7.27
407618,36061NY08552,2023-05-08 13:00:00.000,8.09
410029,36005NY12387,2023-05-08 13:00:00.000,7.75
412918,36061NY08454,2023-05-08 13:00:00.000,7.43
415319,36061NY09734,2023-05-08 13:00:00.000,8.53
418514,36005NY11790,2023-05-08 13:00:00.000,9.91
402559,36081NY09285,2023-05-08 14:00:00.000,6.45
404720,36061NY10130,2023-05-08 14:00:00.000,8.0
407617,36061NY08552,2023-05-08 14:00:00.000,7.09
410030,36005NY12387,2023-05-08 14:00:00.000,6.8
412920,36061NY08454,2023-05-08 14:00:00.000,7.57
415318,36061NY09734,2023-05-08 14:00:00.000,8.4
418516,36005NY11790,2023-05-08 14:00:00.000,9.72
402560,36081NY09285,2023-05-08 15:00:00.000,6.61
404718,36061NY10130,2023-05-08 15:00:00.000,8.24
407619,36061NY08552,2023-05-08 15:00:00.000,6.94
410028,36005NY12387,2023-05-08 15:00:00.000,6.56
412921,36061NY08454,2023-05-08 15:00:00.000,8.27
415317,36061NY09734,2023-05-08 15:00:00.000,8.27
418517,36005NY11790,2023-05-08 15:00:00.000,8.4
402561,36081NY09285,2023-05-08 16:00:00.000,6.96
404717,36061NY10130,2023-05-08 16:00:00.000,6.94
407620,36061NY08552,2023-05-08 16:00:00.000,9.64
410027,36005NY12387,2023-05-08 16:00:00.000,6.49
412922,36061NY08454,2023-05-08 16:00:00.000,7.16
415316,36061NY09734,2023-05-08 16:00:00.000,7.83
418518,36005NY11790,2023-05-08 16:00:00.000,6.65
402562,36081NY09285,2023-05-08 17:00:00.000,7.05
404715,36061NY10130,2023-05-08 17:00:00.000,7.59
407621,36061NY08552,2023-05-08 17:00:00.000,13.9
410026,36005NY12387,2023-05-08 17:00:00.000,6.8
412923,36061NY08454,2023-05-08 17:00:00.000,8.69
415315,36061NY09734,2023-05-08 17:00:00.000,8.85
418519,36005NY11790,2023-05-08 17:00:00.000,7.22
402563,36081NY09285,2023-05-08 18:00:00.000,7.01
404716,36061NY10130,2023-05-08 18:00:00.000,7.21
407623,36061NY08552,2023-05-08 18:00:00.000,7.65
410023,36005NY12387,2023-05-08 18:00:00.000,6.73
412924,36061NY08454,2023-05-08 18:00:00.000,7.57
415314,36061NY09734,2023-05-08 18:00:00.000,8.36
418520,36005NY11790,2023-05-08 18:00:00.000,7.21
402564,36081NY09285,2023-05-08 19:00:00.000,7.05
404714,36061NY10130,2023-05-08 19:00:00.000,6.58
407622,36061NY08552,2023-05-08 19:00:00.000,7.43
410024,36005NY12387,2023-05-08 19:00:00.000,7.04
412925,36061NY08454,2023-05-08 19:00:00.000,7.21
415313,36061NY09734,2023-05-08 19:00:00.000,9.0
418521,36005NY11790,2023-05-08 19:00:00.000,6.71
402565,36081NY09285,2023-05-08 20:00:00.000,5.93
404713,36061NY10130,2023-05-08 20:00:00.000,4.77
407624,36061NY08552,2023-05-08 20:00:00.000,7.56
410025,36005NY12387,2023-05-08 20:00:00.000,7.01
412926,36061NY08454,2023-05-08 20:00:00.000,7.23
415312,36061NY09734,2023-05-08 20:00:00.000,7.07
418522,36005NY11790,2023-05-08 20:00:00.000,3.59
402566,36081NY09285,2023-05-08 21:00:00.000,5.67
404712,36061NY10130,2023-05-08 21:00:00.000,4.72
407625,36061NY08552,2023-05-08 21:00:00.000,7.94
410022,36005NY12387,2023-05-08 21:00:00.000,7.07
412927,36061NY08454,2023-05-08 21:00:00.000,7.31
415310,36061NY09734,2023-05-08 21:00:00.000,6.89
418523,36005NY11790,2023-05-08 21:00:00.000,3.31
402567,36081NY09285,2023-05-08 22:00:00.000,5.54
404711,36061NY10130,2023-05-08 22:00:00.000,5.86
407626,36061NY08552,2023-05-08 22:00:00.000,8.72
410020,36005NY12387,2023-05-08 22:00:00.000,6.66
412929,36061NY08454,2023-05-08 22:00:00.000,7.21
415311,36061NY09734,2023-05-08 22:00:00.000,6.89
418524,36005NY11790,2023-05-08 22:00:00.000,3.53
402568,36081NY09285,2023-05-08 23:00:00.000,5.17
404709,36061NY10130,2023-05-08 23:00:00.000,6.36
407627,36061NY08552,2023-05-08 23:00:00.000,8.85
410021,36005NY12387,2023-05-08 23:00:00.000,6.93
412930,36061NY08454,2023-05-08 23:00:00.000,8.26
415309,36061NY09734,2023-05-08 23:00:00.000,6.83
418526,36005NY11790,2023-05-08 23:00:00.000,3.26
402569,36081NY09285,2023-05-09 00:00:00.000,6.35
404710,36061NY10130,2023-05-09 00:00:00.000,6.43
407629,36061NY08552,2023-05-09 00:00:00.000,10.62
410019,36005NY12387,2023-05-09 00:00:00.000,7.22
412928,36061NY08454,2023-05-09 00:00:00.000,8.14
415307,36061NY09734,2023-05-09 00:00:00.000,7.8
418527,36005NY11790,2023-05-09 00:00:00.000,5.01
402570,36081NY09285,2023-05-09 01:00:00.000,6.58
404708,36061NY10130,2023-05-09 01:00:00.000,5.7
407628,36061NY08552,2023-05-09 01:00:00.000,9.75
410018,36005NY12387,2023-05-09 01:00:00.000,7.74
412931,36061NY08454,2023-05-09 01:00:00.000,7.56
415308,36061NY09734,2023-05-09 01:00:00.000,7.14
418525,36005NY11790,2023-05-09 01:00:00.000,5.51
402571,36081NY09285,2023-05-09 02:00:00.000,7.1
404706,36061NY10130,2023-05-09 02:00:00.000,4.9
407631,36061NY08552,2023-05-09 02:00:00.000,8.59
410017,36005NY12387,2023-05-09 02:00:00.000,7.13
412932,36061NY08454,2023-05-09 02:00:00.000,6.63
415306,36061NY09734,2023-05-09 02:00:00.000,5.79
418529,36005NY11790,2023-05-09 02:00:00.000,5.03
402572,36081NY09285,2023-05-09 03:00:00.000,7.05
404707,36061NY10130,2023-05-09 03:00:00.000,4.57
407630,36061NY08552,2023-05-09 03:00:00.000,7.14
410016,36005NY12387,2023-05-09 03:00:00.000,6.79
412933,36061NY08454,2023-05-09 03:00:00.000,6.1
415305,36061NY09734,2023-05-09 03:00:00.000,5.92
418528,36005NY11790,2023-05-09 03:00:00.000,4.83
402573,36081NY09285,2023-05-09 04:00:00.000,6.32
404705,36061NY10130,2023-05-09 04:00:00.000,5.67
407632,36061NY08552,2023-05-09 04:00:00.000,7.33
410015,36005NY12387,2023-05-09 04:00:00.000,6.36
412934,36061NY08454,2023-05-09 04:00:00.000,6.06
415304,36061NY09734,2023-05-09 04:00:00.000,6.64
418531,36005NY11790,2023-05-09 04:00:00.000,5.37
402574,36081NY09285,2023-05-09 05:00:00.000,6.33
404704,36061NY10130,2023-05-09 05:00:00.000,5.81
407633,36061NY08552,2023-05-09 05:00:00.000,7.04
410013,36005NY12387,2023-05-09 05:00:00.000,6.97
412935,36061NY08454,2023-05-09 05:00:00.000,6.13
415303,36061NY09734,2023-05-09 05:00:00.000,6.15
418530,36005NY11790,2023-05-09 05:00:00.000,23.91
402575,36081NY09285,2023-05-09 06:00:00.000,6.0
404702,36061NY10130,2023-05-09 06:00:00.000,5.53
407635,36061NY08552,2023-05-09 06:00:00.000,7.34
410014,36005NY12387,2023-05-09 06:00:00.000,6.36
412937,36061NY08454,2023-05-09 06:00:00.000,6.08
415302,36061NY09734,2023-05-09 06:00:00.000,5.73
418532,36005NY11790,2023-05-09 06:00:00.000,25.26
402576,36081NY09285,2023-05-09 07:00:00.000,6.19
404703,36061NY10130,2023-05-09 07:00:00.000,5.71
407634,36061NY08552,2023-05-09 07:00:00.000,7.24
410012,36005NY12387,2023-05-09 07:00:00.000,6.46
412936,36061NY08454,2023-05-09 07:00:00.000,6.3
415299,36061NY09734,2023-05-09 07:00:00.000,5.49
418533,36005NY11790,2023-05-09 07:00:00.000,5.58
402577,36081NY09285,2023-05-09 08:00:00.000,5.2
404701,36061NY10130,2023-05-09 08:00:00.000,5.66
407636,36061NY08552,2023-05-09 08:00:00.000,5.68
410010,36005NY12387,2023-05-09 08:00:00.000,6.15
412938,36061NY08454,2023-05-09 08:00:00.000,5.45
415301,36061NY09734,2023-05-09 08:00:00.000,5.71
418534,36005NY11790,2023-05-09 08:00:00.000,6.46
402578,36081NY09285,2023-05-09 09:00:00.000,5.14
404699,36061NY10130,2023-05-09 09:00:00.000,6.97
407637,36061NY08552,2023-05-09 09:00:00.000,6.4
410011,36005NY12387,2023-05-09 09:00:00.000,7.63
412941,36061NY08454,2023-05-09 09:00:00.000,6.02
415300,36061NY09734,2023-05-09 09:00:00.000,6.22
418536,36005NY11790,2023-05-09 09:00:00.000,9.3
402579,36081NY09285,2023-05-09 10:00:00.000,5.29
404700,36061NY10130,2023-05-09 10:00:00.000,7.46
407639,36061NY08552,2023-05-09 10:00:00.000,6.6
410008,36005NY12387,2023-05-09 10:00:00.000,6.82
412940,36061NY08454,2023-05-09 10:00:00.000,6.75
415297,36061NY09734,2023-05-09 10:00:00.000,7.55
418537,36005NY11790,2023-05-09 10:00:00.000,10.97
402580,36081NY09285,2023-05-09 11:00:00.000,4.95
404698,36061NY10130,2023-05-09 11:00:00.000,7.04
407638,36061NY08552,2023-05-09 11:00:00.000,6.78
410009,36005NY12387,2023-05-09 11:00:00.000,7.98
412939,36061NY08454,2023-05-09 11:00:00.000,6.0
415298,36061NY09734,2023-05-09 11:00:00.000,7.45
418535,36005NY11790,2023-05-09 11:00:00.000,11.02
402581,36081NY09285,2023-05-09 12:00:00.000,5.29
404697,36061NY10130,2023-05-09 12:00:00.000,6.95
407640,36061NY08552,2023-05-09 12:00:00.000,7.19
410007,36005NY12387,2023-05-09 12:00:00.000,8.25
412942,36061NY08454,2023-05-09 12:00:00.000,6.18
415295,36061NY09734,2023-05-09 12:00:00.000,6.93
418540,36005NY11790,2023-05-09 12:00:00.000,8.4
402582,36081NY09285,2023-05-09 13:00:00.000,5.12
404695,36061NY10130,2023-05-09 13:00:00.000,7.07
407642,36061NY08552,2023-05-09 13:00:00.000,8.36
410006,36005NY12387,2023-05-09 13:00:00.000,7.48
412943,36061NY08454,2023-05-09 13:00:00.000,6.44
415296,36061NY09734,2023-05-09 13:00:00.000,7.73
418539,36005NY11790,2023-05-09 13:00:00.000,8.59
402583,36081NY09285,2023-05-09 14:00:00.000,5.03
404696,36061NY10130,2023-05-09 14:00:00.000,7.47
407641,36061NY08552,2023-05-09 14:00:00.000,7.28
410004,36005NY12387,2023-05-09 14:00:00.000,7.71
412944,36061NY08454,2023-05-09 14:00:00.000,6.79
415293,36061NY09734,2023-05-09 14:00:00.000,7.32
418538,36005NY11790,2023-05-09 14:00:00.000,7.97
402584,36081NY09285,2023-05-09 15:00:00.000,5.06
404694,36061NY10130,2023-05-09 15:00:00.000,8.07
407643,36061NY08552,2023-05-09 15:00:00.000,7.71
410003,36005NY12387,2023-05-09 15:00:00.000,7.06
412947,36061NY08454,2023-05-09 15:00:00.000,7.56
415292,36061NY09734,2023-05-09 15:00:00.000,7.21
418543,36005NY11790,2023-05-09 15:00:00.000,7.61
402585,36081NY09285,2023-05-09 16:00:00.000,5.47
404692,36061NY10130,2023-05-09 16:00:00.000,7.27
407647,36061NY08552,2023-05-09 16:00:00.000,7.74
410005,36005NY12387,2023-05-09 16:00:00.000,6.7
412946,36061NY08454,2023-05-09 16:00:00.000,7.89
415294,36061NY09734,2023-05-09 16:00:00.000,8.07
418542,36005NY11790,2023-05-09 16:00:00.000,7.94
402586,36081NY09285,2023-05-09 17:00:00.000,6.46
404693,36061NY10130,2023-05-09 17:00:00.000,8.02
407645,36061NY08552,2023-05-09 17:00:00.000,7.97
410001,36005NY12387,2023-05-09 17:00:00.000,6.75
412945,36061NY08454,2023-05-09 17:00:00.000,8.77
415291,36061NY09734,2023-05-09 17:00:00.000,8.84
418541,36005NY11790,2023-05-09 17:00:00.000,8.16
402587,36081NY09285,2023-05-09 18:00:00.000,6.43
404691,36061NY10130,2023-05-09 18:00:00.000,8.3
407644,36061NY08552,2023-05-09 18:00:00.000,8.22
410002,36005NY12387,2023-05-09 18:00:00.000,7.05
412948,36061NY08454,2023-05-09 18:00:00.000,8.72
415290,36061NY09734,2023-05-09 18:00:00.000,10.19
418544,36005NY11790,2023-05-09 18:00:00.000,7.14
402588,36081NY09285,2023-05-09 19:00:00.000,6.11
404690,36061NY10130,2023-05-09 19:00:00.000,7.62
407646,36061NY08552,2023-05-09 19:00:00.000,8.18
410000,36005NY12387,2023-05-09 19:00:00.000,7.99
412949,36061NY08454,2023-05-09 19:00:00.000,7.92
415289,36061NY09734,2023-05-09 19:00:00.000,9.26
418545,36005NY11790,2023-05-09 19:00:00.000,7.85
402589,36081NY09285,2023-05-09 20:00:00.000,6.22
404688,36061NY10130,2023-05-09 20:00:00.000,6.94
407648,36061NY08552,2023-05-09 20:00:00.000,8.19
409999,36005NY12387,2023-05-09 20:00:00.000,7.73
412951,36061NY08454,2023-05-09 20:00:00.000,8.42
415288,36061NY09734,2023-05-09 20:00:00.000,8.75
418546,36005NY11790,2023-05-09 20:00:00.000,8.83
402590,36081NY09285,2023-05-09 21:00:00.000,5.67
404689,36061NY10130,2023-05-09 21:00:00.000,6.65
407650,36061NY08552,2023-05-09 21:00:00.000,8.28
409998,36005NY12387,2023-05-09 21:00:00.000,7.45
412950,36061NY08454,2023-05-09 21:00:00.000,7.53
415287,36061NY09734,2023-05-09 21:00:00.000,9.12
418547,36005NY11790,2023-05-09 21:00:00.000,7.8
402592,36081NY09285,2023-05-09 22:00:00.000,5.93
404687,36061NY10130,2023-05-09 22:00:00.000,6.74
407649,36061NY08552,2023-05-09 22:00:00.000,7.04
409996,36005NY12387,2023-05-09 22:00:00.000,7.19
412952,36061NY08454,2023-05-09 22:00:00.000,7.38
415285,36061NY09734,2023-05-09 22:00:00.000,10.12
418548,36005NY11790,2023-05-09 22:00:00.000,9.2
402591,36081NY09285,2023-05-09 23:00:00.000,6.74
404686,36061NY10130,2023-05-09 23:00:00.000,6.86
407651,36061NY08552,2023-05-09 23:00:00.000,8.21
409997,36005NY12387,2023-05-09 23:00:00.000,7.02
412953,36061NY08454,2023-05-09 23:00:00.000,8.34
415286,36061NY09734,2023-05-09 23:00:00.000,10.68
418549,36005NY11790,2023-05-09 23:00:00.000,9.52
402593,36081NY09285,2023-05-10 00:00:00.000,5.86
404685,36061NY10130,2023-05-10 00:00:00.000,7.5
407652,36061NY08552,2023-05-10 00:00:00.000,7.38
409993,36005NY12387,2023-05-10 00:00:00.000,8.14
412954,36061NY08454,2023-05-10 00:00:00.000,7.24
415284,36061NY09734,2023-05-10 00:00:00.000,9.74
418551,36005NY11790,2023-05-10 00:00:00.000,11.17
402594,36081NY09285,2023-05-10 01:00:00.000,5.67
404684,36061NY10130,2023-05-10 01:00:00.000,7.4
407654,36061NY08552,2023-05-10 01:00:00.000,7.49
409994,36005NY12387,2023-05-10 01:00:00.000,8.26
412955,36061NY08454,2023-05-10 01:00:00.000,7.15
415281,36061NY09734,2023-05-10 01:00:00.000,8.2
418550,36005NY11790,2023-05-10 01:00:00.000,6.69
402595,36081NY09285,2023-05-10 02:00:00.000,5.5
404683,36061NY10130,2023-05-10 02:00:00.000,7.21
407653,36061NY08552,2023-05-10 02:00:00.000,8.03
409990,36005NY12387,2023-05-10 02:00:00.000,8.8
412957,36061NY08454,2023-05-10 02:00:00.000,6.44
415280,36061NY09734,2023-05-10 02:00:00.000,8.9
